<blank> 0
<unk> 1
<s> 2
</s> 3
Peggy_Scott 10473 1
25th 10474 2
Svartedal 10475 1
Trond_Iversen 10476 1
Andreas_Schlutter 10477 1
WTA_Birmingham 10478 1
Magdalena_Rybarikova 10479 2
Mumbai 10480 5
195 10481 1
Mauritania 10482 3
Nouakchott 10483 2
Ischia 10484 1
Miami_Dolphins 10485 1
Zach_Thomas 10486 1
New_York_Jets 10487 1
Thomas 10488 5
Channing_Crowder 10489 1
Derrick_Pope 10490 1
Crowder 10491 1
37-20 10492 1
Macedonian 10493 4
Bekir_Juta 10494 1
Ljube_Trepski 10495 1
Mexican_Embassy 10496 2
Miramar 10497 1
Fidel 10498 3
Robert_Gallucci 10499 2
Gallucci 10500 2
Socialist_International 10501 1
Senate_Banking_Committee 10502 1
Christopher_Dodd 10503 1
Democrats_and_Republicans 10504 1
Dodd 10505 2
Ben_Bernanke 10506 2
Borut_Pahor 10507 1
Pahor 10508 2
Franc_Krizanic 10509 1
Matej_Lahovnik 10510 1
Zavidovo 10511 1
Milan_Celeketic 10512 1
Milan_Martic 10513 1
Celeketic 10514 2
Martic 10515 1
Slavonia 10516 1
Krajina 10517 3
Western_Slavonia 10518 1
Krajina_republic 10519 1
Pierre_Gemayel 10520 1
Zambian 10521 2
Levy_Mwanawasa 10522 2
Rupiah_Banda 10523 1
Mwanawasa 10524 1
Johnny_Herbert 10525 1
Herbert 10526 1
Ladislav_Spacek 10527 2
Policka 10528 1
Farouk_Kadoumi 10529 1
Kadoumi 10530 1
Lena_Thelander 10531 1
Mohamed_Farah_Aidid 10532 3
Thelander 10533 1
Mogadishu 10534 2
Zaccarias_Moussaoui 10535 1
Tamara_Kandel 10536 1
Lydmila_Semynova 10537 1
Kandel 10538 1
Semynova 10539 1
Dan_Etete 10540 1
10.5 10541 1
Etete 10542 1
Neuilly 10543 1
Trade_and_Tourism 10544 1
Szabolcs_Fazakas 10545 1
Mohamed_Benaissa 10546 2
Benaissa 10547 4
Miguel_De_Garikoitz_Aspiazu_Rubina 10548 1
Txeroki 10549 3
Pyrenees 10550 3
Basque_region 10551 1
Irun 10552 1
TVE 10553 1
Stephen_Foster 10554 1
Simon_Davey 10555 1
Stephen 10556 1
Davey 10557 1
Kengo_Wa_Dondo 10558 2
Kin_Kiey_Mulumba 10559 1
Kengo 10560 3
The_China_Times 10561 2
Wu_Nai-teh 10562 1
The_United 10563 5
Liberty_Times 10564 2
The_China_Post 10565 2
Tropical_Storm_Bilis 10566 1
Taiwan_News 10567 2
Taipei_Times 10568 2
Caucasus_republic_of_Dagestan 10569 1
Nelson_Chamisa 10570 2
Chamisa 10571 2
Miami_International_Airport 10572 1
Carlos_Vasquez 10573 1
Sports_Institute 10574 1
Vasquez 10575 1
Immigration_and_Naturalization_Service 10576 1
Brigitte_Sauzay 10577 1
Genshagen 10578 1
Sauzay 10579 1
Kiyoshi_Mizuno 10580 1
Carlos_Saul_Menem 10581 1
Mizuno 10582 1
Kim_Il_Sung 10583 1
Kang_Sok-Ju 10584 1
Jewish_Mutual_Association 10585 1
Yossi_Beilin 10586 3
Manfred_Woerner 10587 3
Woerner 10588 2
Implementation_Force 10589 1
IFOR 10590 5
Friedrick_Niebaum 10591 1
Niebaum 10592 1
Robert_Mueller 10593 1
Senate_Intelligence_Committee 10594 1
Federal_Bureau_of_Investigation 10595 1
US_Air_Force_Base 10596 2
Evan_Carl_Hunziker 10597 2
Hunziker 10598 2
Walter_Kansteiner 10599 1
Kansteiner 10600 1
Andre_Bumaya 10601 1
El-Arish 10602 3
Salah_Adnan 10603 1
Al-Azhar_University 10604 1
Russian-American 10605 2
Mikhail_Kolesnikov 10606 2
Revolutionary_Guards_Corps 10607 1
Mohsen_Rezai 10608 1
RAF_Northolt 10609 1
Mohammad_Asif 10610 1
Wasim_Bari 10611 1
Asif 10612 1
Yasir_Arafat 10613 1
Mohammad_Sami 10614 1
Bari 10615 2
Inzamam-ul-Haq 10616 1
Rubens_Barrichello 10617 2
Juan_Pablo_Montoya 10618 2
Scot_David_Coulthard 10619 1
Colombian_Montoya 10620 1
The_Archbishop_of_Canterbury 10621 1
Anglican_Church 10622 1
George_Carey 10623 2
Tabriz 10624 1
Eric_Liu 10625 1
He_Yafei 10626 1
Shlomo_Cohen 10627 1
Israeli_Embassy 10628 1
Alexei_Gordeyev 10629 1
Gordeyev 10630 1
Amir_Peretz 10631 2
Peretz 10632 1
Behzad_Mazaheri 10633 1
Kish 10634 2
Carlos_Alberto_Ospina 10635 1
Jorge_Mora 10636 1
Ospina 10637 1
Martin_Orlando_Carreno 10638 1
Jorge_Uribe 10639 1
Mora 10640 1
Perez_Roque 10641 3
Doug_Young 10642 1
Oscar_Tabarez 10643 1
Boca_Juniors 10644 1
Tabarez 10645 2
Carlos_Bianchi 10646 1
Boca 10647 1
1990-1993 10648 1
1994-95 10649 1
Bianchi 10650 1
The_Commission 10651 2
Rose_Kabuye 10652 1
Republic_of_Rwanda 10653 1
Kabuye 10654 1
Massachusetts_Republican 10655 1
David_Marty 10656 1
David_Skrela 10657 1
Damien_Traille 10658 1
Marty 10659 1
Florian_Fritz 10660 1
Skrela 10661 1
Marit_Bjoergen 10662 1
Bjoergen 10663 1
Ghazi_Jabali 10664 1
Saed_Elajez 10665 1
Elajez 10666 1
Jabali 10667 1
Chris_Ellison 10668 1
Alexandru_Ioanovici 10669 1
Razvan_Petcu 10670 1
Alexandru_Mogos 10671 1
Mogos 10672 1
Anatoly 10673 1
Anatoly_Nogovitsyn 10674 2
Li_Changjiang 10675 2
12,100 10676 2
Zhang_Hongyu 10677 2
Sun_Yanhai 10678 2
Sun 10679 3
Giovanni_Trapattoni 10680 6
Capello 10681 7
Marcello_Lippi 10682 1
Trapattoni 10683 5
John_Eales 10684 2
22-12 10685 1
Eales 10686 1
Mark_McCall 10687 1
Greg_Thomas 10688 1
Tim_Horan 10689 1
2,300 10690 2
Jamie_Smith 10691 1
New_Hampshire 10692 3
Violeta_Chamorro 10693 3
Ivan_Escobar 10694 1
Darren_Bent 10695 3
Emile_Heskey 10696 3
Carlton_Cole 10697 1
Heskey 10698 3
Bent 10699 2
Sean_Goldman 10700 2
David_Goldman 10701 2
Sean 10702 2
Jeff_Allen 10703 1
Barry_Manilow 10704 1
Manilow 10705 2
Bruce_Sussman 10706 1
Jerry_Sharell 10707 1
Sharell 10708 1
Rio_Ferdinand 10709 1
Wayne_Rooney 10710 2
Ferdinand 10711 1
Rooney 10712 1
5-0 10713 4
Wayne 10714 2
Eggleton 10715 2
Deutsche_Bahn_AG 10716 1
Bild_am_Sonntag 10717 2
Hartmut_Mehdorn 10718 1
Mehdorn 10719 1
US-British 10720 5
Middel_East 10721 1
Stanley_McChrystal 10722 5
McChrystal 10723 4
Thai_army 10724 1
Wiboonsak_Neeparn 10725 1
Preah_Vihear 10726 1
Gyorgy_Keleti 10727 5
Safet_Zhulali 10728 1
MTI 10729 6
Keleti 10730 5
Zhulali 10731 1
Aleksander_Meksi 10732 1
North_Atlantic_Treaty_Organisation 10733 11
Sivio_Berlusconi 10734 1
Ali_Abdallah_Saleh 10735 2
SABA 10736 2
Alain_Perrin 10737 1
Olivier_Blanc 10738 1
Al_Shabab 10739 1
Perrin 10740 2
Jean-Michel_Aulas 10741 1
Marios_Lefkaritis 10742 1
Sepp_Blatter 10743 3
Blatter 10744 2
Lefkaritis 10745 1
Manny_Villar 10746 1
Noynoy 10747 1
Villar 10748 2
Noynoy_Aquino 10749 1
Jurgen_Kohler 10750 2
Kohler 10751 3
Social_Movement 10752 1
1507 10753 1
1679 10754 1
Jordanian-Israeli 10755 1
Islamic_Action_Front 10756 1
Kimberly-Clark 10757 4
Paper_Mills 10758 1
49.9 10759 1
Mohammed_Lugh 10760 1
Economic_Crimes_Bill 10761 1
Bretton_Woods 10762 1
Lugh 10763 1
Swindon_Town 10764 1
Kevin_Morris 10765 1
Hoddle 10766 1
Morris 10767 3
Robson 10768 5
LISBON 10769 1
Bobby_Robson 10770 2
FC_Porto 10771 2
DMZ 10772 2
yards 10773 3
TNT 10774 1
Lynette_Thorstensen 10775 1
Tahiti 10776 1
Thorstensen 10777 1
HBO 10778 2
Ed_Norton 10779 1
Norton 10780 3
Spring 10781 2
Tomichi_Murayama 10782 1
US_stocks 10783 1
Freddie_Mac 10784 1
Fannie_Mae 10785 1
The_World_Health_Organisation 10786 1
Kaliningrad 10787 4
Dmitri_Rogozin 10788 1
Adhiyaksa_Dault 10789 1
Mala_Derita 10790 1
Detikcom 10791 1
Dault 10792 2
Derita 10793 1
Tetsuya_Nishimoto 10794 1
Nishimoto 10795 1
11.59 10796 1
Economic_Community_of_West_African_States 10797 2
ECOWAS 10798 3
Monrovia 10799 5
Ricardo_Sanchez 10800 1
Max_Goeldi 10801 3
Goeldi 10802 4
Levi_Leipheimer 10803 1
Alberto_Contador 10804 1
Leipheimer 10805 1
28.2 10806 1
17.78 10807 1
Urawa_Red_Diamonds 10808 1
Holger_Osieck 10809 1
Urawa 10810 1
Yokohama_Marinos 10811 1
Nagoya_Grampus 10812 1
Gert_Engels 10813 1
Osieck 10814 1
Grzegorz_Schmidt 10815 1
Jozef_Oleksy 10816 2
Rodney_Kafer 10817 1
Kafer 10818 1
Matthew_Burke 10819 2
Marty_Roebuck 10820 1
Burke 10821 2
Danie_Thiart 10822 1
Warren_Britz 10823 1
Thiart 10824 1
Britz 10825 1
French_Top 10826 4
33-20 10827 1
Clermont 10828 2
Mauka_Gorgodze 10829 1
Glafkos_Clerides 10830 1
Yiannakis_Cassoulides 10831 1
Shemi_Tzur 10832 1
Clerides 10833 2
Marco_Leiva 10834 1
Leiva 10835 1
General_Council 10836 1
Hiroshi_Nakada 10837 1
Nakada 10838 1
Tony_Coton 10839 1
Maine_Road 10840 1
Coton 10841 1
Bertie_Vogts 10842 1
Olivier_Bierhoff 10843 1
Jorg_Albertz 10844 1
Vogts 10845 3
GeoPost 10846 1
Geopost 10847 1
Mohammed_Hussein_Tantawi 10848 1
Paradorn_Srichaphan 10849 2
Lleyton_Hewitt 10850 5
Japan_Open 10851 2
Paradorn 10852 1
Hewitt 10853 3
Anthony_Dupuis 10854 1
12,000 10855 3
Ali_Dabbagh 10856 1
Dabbagh 10857 1
Orenburg 10858 1
al-Afghani 10859 1
Bryan_Whitman 10860 1
Nangarhar_province 10861 1
Whitman 10862 4
Antonio_Vitorino 10863 1
Vitorino 10864 1
Moammar_Kadhafi 10865 1
Mikhail_Khvostov 10866 1
JANA 10867 5
Khvostov 10868 1
Former_International_Olympic_Committee 10869 1
Juan_Antonio_Samaranch 10870 3
Alejandro_Blanco 10871 1
87 10872 1
Samaranch 10873 4
2016 10874 1
Pietro_Vierchowod 10875 1
1999-2000 10876 2
Vierchowod 10877 2
USC 10878 1
Mario_Yepes 10879 1
River_Plate 10880 3
Yepes 10881 2
Tulua 10882 1
Deportivo_Cali 10883 1
Omar_Al-Farouq 10884 1
South-East_Asia 10885 1
South-East_Asian 10886 1
New_Zealand-born 10887 2
Ross_Nesdale 10888 1
Allen_Clarke 10889 1
Keith_Wood 10890 1
Top_State_Department 10891 1
Foreign_Affairs_Committee 10892 1
Li_Baodong 10893 1
Defence_Robert_Gates 10894 1
John_Frisbie 10895 1
Frisbie 10896 1
Green_Zone 10897 1
Coalition_Provisional_Authority 10898 2
Mohammad_Habeel 10899 1
Habeel 10900 1
Paktia 10901 1
Queen_Beatrix 10902 2
Fokker_Space 10903 1
Scientific_Research 10904 1
Michel_Camdessus 10905 1
Camdessus 10906 1
Radio_Russia 10907 2
Nobutaka_Machimura 10908 2
Machimura 10909 2
Sami_al-Askari 10910 1
Swaziland 10911 2
Sebentile_Dlamini 10912 1
Dlamini 10913 1
III 10914 2
Abdellatif_Filali 10915 2
Luis_Oscar_Fullone 10916 1
Burkina_Faso 10917 6
Luis_Fullone 10918 1
Theodore_Kilimite 10919 1
Fullone 10920 1
Jacques_Yameogo 10921 1
Pihouri_Weboanga 10922 1
Francois_Fillon 10923 3
Roselyne_Bachelot 10924 1
Sun_Yuxi 10925 1
Joe_Frazier 10926 1
Mathis 10927 3
Muhammad_Ali 10928 1
Houston_Texas 10929 1
Muhammad 10930 3
4th 10931 1
Alexander_Dzasokhov 10932 2
Aushev 10933 1
Dzasokhov 10934 2
Ruslan_Aushev 10935 1
Sheikh_Hamad 10936 2
Khalifa_al-Thani 10937 1
Peggy_Guggenheim 10938 1
Grand_Canal 10939 2
Thomas_Krens 10940 1
Solomon_Guggenheim 10941 1
Alberto_Giacometti 10942 1
Frank_Gehry 10943 1
Gehry 10944 1
Bilbao 10945 1
Ernesto_Santos 10946 1
Kaohsiung_County 10947 1
Barcelona_Open 10948 3
Jo-Wilfried_Tsonga 10949 4
Janko_Tipsarevic 10950 2
Tsonga 10951 3
Frederik_Willem_de_Klerk 10952 1
Sergei_Medvedev 10953 1
Communist_party 10954 1
Kamal_Karazi 10955 2
Christopher_Onwuekwe 10956 1
State_Athletic_Commission 10957 1
Marc_Ratner 10958 1
Buster_Mathis_Jnr 10959 1
Ratner 10960 2
BBC_Radio 10961 1
Andre_Herrero 10962 1
Herrero 10963 3
Blagnac 10964 1
Thomas_Chigamba 10965 1
Chigamba 10966 1
Norodom_Sihamoni 10967 1
Sihamoni 10968 2
Koy_Kuong 10969 1
New_York_Stock_Exchange 10970 1
Wall_Street_Journal 10971 4
NYSE 10972 1
Richard_Grasso 10973 1
New_York_Attorney_General 10974 1
Eliot_Spitzer 10975 1
Spitzer 10976 2
Salomon_Smith_Barney 10977 1
Zhou_Kunren 10978 1
Zhou 10979 2
Chinese_army 10980 1
Iftekhar_Ahmed_Chowdhury 10981 1
Chowdhury 10982 2
Oguchi_Onyewu 10983 1
Milanello 10984 1
Onyewu 10985 1
Massimiliano_Allegri 10986 1
Roy_Jones_Jr 10987 2
Vassily_Jirov 10988 2
Steve_Morgan 10989 2
Jirov 10990 2
IBO 10991 2
Las_Vegas-style 10992 2
Iyad_Najem 10993 1
New_York_City 10994 3
Najem 10995 2
Virginie_Razzano 10996 2
Stosur 10997 4
Sorana_Cirstea 10998 2
Philippe_Mexes 10999 1
Daniele_Bonera 11000 1
Marek_Jankulovski 11001 1
Mexes 11002 2
Bonera 11003 1
Jankulovski 11004 1
Chinese_Federation 11005 1
Mikhail_Youzhny 11006 1
Safin 11007 1
Youzhny 11008 1
Gregory_Adams 11009 1
Cuban_Interests_Section 11010 1
Lehman_Brothers 11011 3
PriceWaterhouseCoopers 11012 1
PricewaterhouseCoopers 11013 1
Tony_Lomas 11014 1
Carlos_Tevez 11015 1
Tevez 11016 1
Carlos 11017 1
Park_Sun-Sook 11018 1
Pentagon_press 11019 3
Sky_Italia 11020 1
Chinese_Foreign_Ministry 11021 1
Shen_Guofeng 11022 1
Special_Administrative_Region 11023 1
John_Terry 11024 1
Jose 11025 1
Chelsea_TV 11026 1
Giorgio_Corbelli 11027 1
Corbelli 11028 2
De_Benedictis 11029 1
Roberto_Rossi 11030 1
Regina_Coeli 11031 1
Bayer_Leverkusen 11032 2
Simon_Rolfes 11033 1
Rolfes 11034 2
Brian_Tobin 11035 1
Tobin 11036 1
Newfoundland 11037 2
Gerhard_Berger 11038 1
Mika_Hakkinen 11039 1
Space_Shuttle_Columbia 11040 1
Doha 11041 4
Gulf_Arab_states 11042 1
Angelo_Mathews 11043 1
Mathews 11044 2
Graham_Onions 11045 1
Matt_Prior 11046 1
Strauss 11047 1
Luke_Wright 11048 1
Oren_Shahor 11049 1
Shahor 11050 2
Danny_Rothschild 11051 2
Naivasha 11052 2
Kalonzo_Musyoka 11053 2
Sudan_People 11054 2
SPLA 11055 2
Claudia_Schiffer 11056 1
Anita_Ekberg 11057 1
La_Dolce_Vita 11058 1
Arthur_Elgort 11059 1
Schiffer 11060 1
Ekberg 11061 1
Tuzla 11062 4
Ulla_Tornaes 11063 1
Nauru 11064 4
Bernard_Dowiyogo 11065 3
Dowiyogo 11066 4
George_Washington_University_Hospital 11067 3
Helen_Bogden 11068 1
James_Wolfensohn 11069 2
Sergio_Haddad 11070 1
Wolfensohn 11071 2
Gael_Tallec 11072 1
Tallec 11073 1
28-6 11074 2
Ninian_Park 11075 1
David_Despin 11076 1
Stephane_Millet 11077 1
Western_Samoa 11078 1
Dimitri_Yachvili 11079 1
Yachvili 11080 1
ASHGABAT 11081 1
Ashgabat 11082 1
Saparmurat_Niyazov 11083 1
HERAT 11084 1
Madeleine_Coorey 11085 1
Joseph_di_Mambro 11086 1
Solar_Temple 11087 2
Mambro 11088 1
Granges-sur-Salvan 11089 1
Valais 11090 1
US_Federal_Reserve 11091 2
Alan_Greenspan 11092 6
International_Monetary_Conference 11093 1
Greenspan 11094 6
Federal_Open_Markets_Committee 11095 1
Sultan_Hassanal_Bolkiah 11096 2
Jacques_Barrot 11097 1
Orly_airport 11098 3
Somsavat_Lengsavat 11099 1
Lengsavat 11100 1
Andrea_Huesler 11101 1
Huesler 11102 1
Hesler_Bruster 11103 1
Benetton_Ford 11104 1
Middle_East_News_Agency 11105 3
Daniel_Bellemare 11106 1
Serge_Brammertz 11107 1
Bellemare 11108 1
Brammertz 11109 1
Het_Laatste_Nieuws 11110 2
Al_Hilal 11111 1
AFC_Champions_League 11112 1
Dominique_Cuperly 11113 1
Lim_Xiao_Qing 11114 1
Lars_Sologub 11115 1
Tiananmen 11116 3
Javier_Toledo 11117 1
Luis_Guarda 11118 1
Universidad_de_Chile 11119 1
San_Felipe 11120 1
Guarda 11121 1
Salinas 11122 1
The_European_Central_Bank 11123 1
Bank_of_America 11124 1
Gilles_Moec 11125 1
Moec 11126 1
Electronics_Industry_Association_of_Japan 11127 1
Norio_Ohga 11128 1
Ohga 11129 1
Sony_Corp. 11130 1
Edward_Gierek 11131 1
Antoni_Guja 11132 1
Gierek 11133 2
Workers_Party 11134 1
Arkady_Volsky 11135 2
Bjorn_Kjellstrom 11136 1
Kjellstrom 11137 1
1948 11138 4
International_Ski_Federation 11139 2
FIS 11140 2
Killy 11141 1
Jean-Francois_Cirelli 11142 1
Pierre_Gadonneix 11143 1
Gaz_de_France 11144 1
GDF 11145 2
Gadonneix 11146 1
Electricite_de_France 11147 2
Cirelli 11148 1
Nabih_Berri 11149 5
Elias_Murr 11150 1
Davos_World_Economic_Forum 11151 2
Chris_DeWolfe 11152 1
Jonathan_Miller 11153 1
DeWolfe 11154 2
Tom_Anderson 11155 1
The_Home_Office 11156 1
Shaun_Hazelhurst 11157 1
Patrick_Kilty 11158 1
Kilty 11159 1
Hazelhurst 11160 1
Home_Office 11161 1
Muhammed_Yusif 11162 1
Yusif 11163 1
Badghis 11164 2
Tangiers 11165 1
US_Food_and_Drug_Administration 11166 1
Ian_Botham 11167 1
Botham 11168 2
Allan_Lamb 11169 1
India_Today 11170 1
400,000 11171 1
Lamb 11172 1
Martin_Riman 11173 1
Riman 11174 1
Akihisa_Nagashima 11175 1
Nagashima 11176 1
Defence_Department 11177 1
Teun_Mulder 11178 1
Christos_Volikakis 11179 1
Mulder 11180 1
Arnaud_Tournant 11181 1
Peter_Ustinov 11182 1
Ustinov 11183 1
Nyon 11184 1
Chechnya_republic 11185 1
Ron_Prosor 11186 1
Prosor 11187 1
An_Marchal 11188 2
Eefje_Lambrecks 11189 2
Eefje 11190 2
An 11191 3
Camilo_Gomez 11192 1
James_LeMoyne 11193 1
Daniel_Parfait 11194 1
Yago_Pico_de_Coana 11195 1
Alvaro_Colom 11196 2
Colom 11197 2
Kyodo_News_agency 11198 2
James_L._Jones 11199 2
Joseph_W._Ralston 11200 2
General_Ralston 11201 2
Ralston 11202 2
Spanish_EU 11203 1
Jose_Blanco 11204 2
Blanco 11205 1
Robert_Karlsson 11206 1
Dubai_World_Championship 11207 1
Karlsson 11208 1
260,000 11209 1
Wang_Sing-nan 11210 1
Chi_Mei 11211 1
Yang_Wenchang 11212 2
Koreshige_Anami 11213 1
Rocco_Buttiglione 11214 2
Buttiglione 11215 2
Laszlo_Kovacs 11216 3
Kovacs 11217 2
Shoichiro_Toyoda 11218 1
Federation_of_Economic_Organizations 11219 1
Dennis_Rodman 11220 2
Michael_Jordan 11221 1
Rodman 11222 3
Scottie_Pippen 11223 1
Zarzuela_Palace 11224 2
Patrice_Charpentier 11225 1
Gary_Jacobs 11226 1
Charpentier 11227 2
21-4 11228 1
42-7 11229 1
Ali_Hassan_al-Majid 11230 1
Chemical_Ali 11231 1
Basra 11232 2
Mikhail_Kamynin 11233 2
Kamynin 11234 2
Ricardo_Rocha 11235 1
Cameroon 11236 14
Parreira 11237 1
Ali_Agca 11238 1
Agca 11239 2
St._Peter 11240 2
Marina_Magistrelli 11241 1
Marcel_Jenni 11242 1
Van_Arx 11243 1
Ralph_Krueger 11244 1
Krueger 11245 1
Little_Rock 11246 3
Erik_Zabel 11247 3
Flanders 11248 1
Zabel 11249 3
Erik 11250 1
Alexander_Yakovenko 11251 6
Yakovenko 11252 4
David_Kelly 11253 1
Jean-Marc_Connerotte 11254 1
Connerotte 11255 1
Michel_Bourlet 11256 1
Bourlet 11257 1
Cour_de_Cassation 11258 1
Aranda 11259 2
Ceuta 11260 1
Victor_Fraile 11261 1
Fraile 11262 1
Taiwan_Foundation_for_Democracy 11263 1
Nov. 11264 3
AVIVIM 11265 1
Bint_Jbeil 11266 1
Sheikh_Khalifa 11267 1
Khalifa 11268 1
Arab_Gulf 11269 1
Gulf_Cooperation_Council 11270 1
Paulo_Futre 11271 1
Futre 11272 1
Gorazde 11273 3
Nick_Youngquest 11274 1
Frank_Winterstein 11275 1
Youngquest 11276 1
Canterbury_Bulldogs 11277 1
Gateshead 11278 1
Winterstein 11279 1
Czech_Jana_Novotna 11280 1
Pierce 11281 3
20-3 11282 1
Dani_Sordi 11283 1
Rally_of_Sweden 11284 1
Sordi 11285 3
1.9 11286 2
Junior_Team 11287 1
Sebastien_Ogier 11288 1
Mikko_Hirvonen 11289 2
WRC 11290 1
Punsalmaagiin_Ochirbat 11291 1
Ochirbat 11292 2
Eric_Chevallier 11293 2
Dimitar_Tsonev 11294 1
Tsonev 11295 1
Vitaly_Masol 11296 1
Yevgeny_Marchuk 11297 2
Masol 11298 2
Iraq_Attacks 11299 1
Baath_Party 11300 1
DeLay 11301 1
Tom_DeLay 11302 1
American_Express 11303 1
Jack_Abramoff 11304 1
Abramoff 11305 1
Graeme_Souness 11306 1
Brian_McBride 11307 1
MLS 11308 1
Columbus_Crew 11309 1
McBride 11310 1
Souness 11311 2
Lancashire_Evening_Telegraph 11312 1
Patrick_Mayhew 11313 2
Mayhew 11314 2
Timothy_Goeglein 11315 1
The_News-Sentinel 11316 1
Fort_Wayne 11317 1
Indiana 11318 4
Goeglein 11319 1
Ayrton_Senna 11320 2
Max_Mosley 11321 1
Senna 11322 2
Mosley 11323 5
Gambian 11324 3
Yahya_Jammeh 11325 1
Banjul 11326 1
Jammeh 11327 5
Nicole_Provis 11328 1
Yussef_Omar 11329 1
Mahmud_Bakr 11330 1
Omar 11331 3
Bakr 11332 2
Egyptian_Football_Federation 11333 1
Adam_Habib 11334 1
Tariq_Ramadan 11335 1
Habib 11336 1
Chinese_commerce_ministry 11337 1
Brian_Moore 11338 1
Stuart_Barnes 11339 1
Barnes 11340 2
Brendan_Murphy 11341 1
Ahmad_Qorei 11342 1
Durao_Barroso 11343 1
US_Marine 11344 1
Guy_Philippe 11345 4
Philippe 11346 5
Japan_Airlines_Co._Ltd. 11347 1
JAL 11348 4
William_Weld 11349 1
Weld 11350 1
Chang_Hsiao-Yen 11351 1
Aruba 11352 1
Joran_van_der_Sloot 11353 1
Lorenzo_Delloye 11354 2
Delloye 11355 2
17-18 11356 2
Abou_Aicheh 11357 2
International_Olympic_Committee 11358 8
Aicheh 11359 1
Organisation_for_Security_and_Coooperation 11360 1
Tim_Guldimann 11361 1
Moncloa_Palace 11362 2
Houston_Texans 11363 1
Cedric_Killings 11364 1
Indianapolis_Colts 11365 1
Killings 11366 2
Roy_Hall 11367 1
Gary_Kubiak 11368 1
Kubiak 11369 1
The_Financial_Times_Deutschland 11370 1
Stephan_Keller 11371 1
Vitezslav_Lavicka 11372 1
Keller 11373 1
Stephan 11374 1
Lavicka 11375 1
Sultan_Ahmad_Baheen 11376 1
John_Brennan 11377 2
Brennan 11378 1
Toamasina 11379 1
Saudi_Crown_Prince_Abdullah 11380 2
LAGOS 11381 2
Ayo_Opadokun 11382 1
National_Democratic_Coalition 11383 1
Opadokun 11384 1
Chris_Gayle 11385 1
Gayle 11386 1
Umar_Gul 11387 1
Kamran_Akmal 11388 1
Sabina_Park 11389 1
Ramnaresh_Sarwan 11390 1
Younis_Khan 11391 1
American_defense 11392 1
GlaxoSmithKline 11393 1
Christopher_Gent 11394 1
Gent 11395 2
Christopher_Hogg 11396 1
Sir_Christopher 11397 1
GSK 11398 1
Hogg 11399 4
Wanchai 11400 2
Mikhail_Gorbachev 11401 3
Gorbachev 11402 4
Bornholmer_Strasse 11403 1
Amnon_Shahak 11404 1
Shahak 11405 1
Rudeina 11406 2
Khaled_Salim 11407 1
Vladislav_Listyev 11408 1
Vladimir_Pankratov 11409 1
Listyev 11410 1
Naomi_Campbell 11411 2
Special_Court_for_Sierra_Leone 11412 1
Shai_Ogev 11413 1
Shai 11414 1
Bar-Ilan 11415 1
Milovan_Milanovic 11416 1
Banja_Luka 11417 1
Diogo_Freitas 11418 1
Leona_Forman 11419 1
Likud_Party 11420 1
Vuyani_Bungu 11421 1
Kennedy_McKinney 11422 1
Bungu 11423 1
McKinney 11424 1
Shenzhou 11425 2
Eric_Shinseki 11426 2
Department_of_Veteran_Affairs 11427 1
Shinseki 11428 1
Veterans_Administration 11429 1
Otto_Schily 11430 1
560 11431 1
Schily 11432 2
Anna_di_Stazzema 11433 1
Giuseppe_Pisanu 11434 2
Dewa_Made_Beratha 11435 1
119 11436 2
185 11437 1
EFPs 11438 1
Petter_Northug 11439 1
Arianna_Follis 11440 1
Nove_Mesto 11441 1
Northug 11442 1
Tor_Arne_Hetland 11443 2
Christian_Zorzi 11444 1
Dario_Cologna 11445 1
Follis 11446 1
Aino_Kaisa_Saarinen 11447 1
Hamad_bin_Jassem_bin_Jabr_al-Thani 11448 1
al-Thani 11449 1
OIC 11450 2
Indonesians 11451 1
Mordechai_Vanunu 11452 1
Santa 11453 1
Shmuel_Ben_Ruby 11454 1
Vanunu 11455 1
St_George 11456 1
12-18 11457 1
Meri 11458 1
Tallin 11459 1
Tiit_Vahi 11460 1
1921 11461 1
Akin_Zorlu 11462 1
Atiqullah_Baralay 11463 1
Defence_ministry 11464 1
Viktor_Cheremukhin 11465 1
Seleznyov 11466 1
Jakobshavn 11467 2
Greenland 11468 2
Nils_Greier 11469 2
Greier 11470 2
Dutch_Justice 11471 2
Piet_Hein_Donner 11472 2
Nuriye_Kesbir 11473 1
Kurdistan_Workers 11474 6
Kesbir 11475 1
TEHRAN 11476 1
Wole_Soyinka 11477 2
Soyinka 11478 2
Olu_Falae 11479 1
Ibrahim_Babangida 11480 1
Frederick_Fasheun 11481 1
Falae 11482 1
Fasheun 11483 1
NADECO 11484 1
Ramadan_Abdallah_Shallah 11485 1
Liang_Guanglie 11486 1
Guan_You 11487 1
Liang 11488 1
Mohammad_Ali_Abtahi 11489 3
Al-Jazeera 11490 7
Abtahi 11491 3
833 11492 1
Tariq_Aziz 11493 1
Ingushetia 11494 13
Magomed_Gardanov 11495 1
Nazran 11496 3
Gardanov 11497 1
Northern_Caucasus 11498 2
Mark_Toner 11499 2
Toner 11500 2
Dead_Sea 11501 2
Wataru_Kubo 11502 1
Finance_Ministers 11503 1
Kubo 11504 1
Khaled_Meshaal 11505 7
Meshaal 11506 7
Mussa_Abu 11507 1
Lars-Christer_Olsson 11508 1
Lennart_Johansson 11509 2
